entry_dt,lock_dt,lock_reason,settlement_dt,close_reason,k1,k2,short_prem,long_prem,net_credit,short_settle,long_settle,final_pnl
2024-01-05 13:15:00,2024-01-05 13:15:00,direct_entry,2024-02-07 16:00:00,expiry,51,47,1.2436372819921964,0.2325997157956019,1.0110375661965945,0.0,0.0,1.0110375661965945
2024-03-25 13:45:00,2024-03-25 13:45:00,direct_entry,2024-04-24 16:00:00,expiry,59,54,1.239280081839187,0.16616252031146672,1.0731175615277202,0.0,0.0,1.0731175615277202
2024-03-28 14:45:00,2024-03-28 14:45:00,direct_entry,2024-05-01 16:00:00,expiry,59,54,1.3436402084593233,0.20948726735205447,1.1341529411072688,0.14000000000000057,0.0,0.9941529411072683
2024-05-09 09:45:00,2024-05-09 09:45:00,direct_entry,2024-06-12 16:00:00,expiry,59,54,1.3852161124965328,0.22043234459718963,1.1647837678993431,0.0,0.0,1.1647837678993431
2024-06-28 12:15:00,2024-06-28 12:15:00,direct_entry,2024-07-31 16:00:00,expiry,66,60,1.513504204612996,0.1944481468306476,1.3190560577823485,0.0,0.0,1.3190560577823485
2024-08-29 09:30:00,2024-08-29 09:30:00,direct_entry,2024-10-02 16:00:00,expiry,74,68,1.581397258890096,0.2656506626784374,1.3157465962116586,0.0,0.0,1.3157465962116586
2024-10-18 09:15:00,2024-10-18 09:15:00,direct_entry,2024-11-20 16:00:00,expiry,79,72,1.7985283341433629,0.24668075182223337,1.5518475823211295,0.0,0.0,1.5518475823211295
2024-12-30 11:15:00,2024-12-30 11:15:00,direct_entry,2025-01-29 16:00:00,expiry,88,81,1.7943947320723694,0.2772868998459739,1.5171078322263956,0.0,0.0,1.5171078322263956
2025-03-04 06:30:00,2025-03-04 06:30:00,direct_entry,2025-04-02 16:00:00,expiry,95,87,2.246868124306964,0.31965948185188253,1.9272086424550814,5.099999999999994,0.0,-3.172791357544913
2025-03-10 09:00:00,2025-03-10 09:00:00,direct_entry,2025-04-09 16:00:00,expiry,89,81,2.167662421481154,0.2725845941782099,1.895077827302944,0.0,0.0,1.895077827302944
2025-03-11 09:15:00,2025-03-11 09:15:00,direct_entry,2025-04-09 16:00:00,expiry,85,79,1.6927727179662817,0.32706143826575484,1.3657112797005269,0.0,0.0,1.3657112797005269
2025-03-13 09:45:00,2025-03-13 09:45:00,direct_entry,2025-04-16 16:00:00,expiry,83,76,1.9535153555937512,0.31472642317193067,1.6387889324218206,0.0,0.0,1.6387889324218206
2025-06-26 13:30:00,2025-06-26 13:30:00,direct_entry,2025-07-30 16:00:00,expiry,94,86,2.1738194723212203,0.3386297034746395,1.8351897688465808,0.0,0.0,1.8351897688465808
2025-07-10 15:15:00,2025-07-10 15:15:00,direct_entry,2025-08-13 16:00:00,expiry,93,85,2.1825672384290513,0.3334582779792239,1.8491089604498274,0.0,0.0,1.8491089604498274
2025-07-30 16:15:00,2025-07-30 16:15:00,direct_entry,2025-08-27 16:00:00,expiry,96,88,2.198018243435392,0.30171680275303103,1.896301440682361,0.0,0.0,1.896301440682361
2025-10-21 14:15:00,2025-10-21 14:15:00,direct_entry,2025-11-19 16:00:00,expiry,105,96,2.4960260107153616,0.3372322685288065,2.158793742186555,4.430000000000007,0.0,-2.2712062578134518
2025-10-28 10:15:00,2025-10-28 10:15:00,direct_entry,2025-11-26 16:00:00,expiry,102,94,2.262245240656455,0.3666583992326444,1.8955868414238104,0.0,0.0,1.8955868414238104
2025-10-31 11:45:00,2025-10-31 11:45:00,direct_entry,2025-12-03 16:00:00,expiry,99,90,2.40647769894003,0.31960044793225784,2.086877251007772,0.0,0.0,2.086877251007772
2025-11-14 09:30:00,2025-11-14 09:30:00,direct_entry,2025-12-17 16:00:00,expiry,99,90,2.4221111671928313,0.32369011440954765,2.0984210527832836,0.0,0.0,2.0984210527832836
2026-01-27 12:00:00,2026-01-27 12:00:00,direct_entry,2026-02-25 16:00:00,expiry,114,105,2.6385506099430103,0.429690834565152,2.2088597753778583,0.0,0.0,2.2088597753778583
2026-02-18 13:30:00,2026-02-18 13:30:00,direct_entry,2026-03-18 16:00:00,expiry,124,115,2.5725769063589894,0.46372104148708715,2.1088558648719022,1.5999999999999943,0.0,0.5088558648719079
